67772	5.835476	0.382332	1
26014	9.310261	0.615451	3
8764	0.000000	0.191233	2
25981	8.965615	0.153164	3
77988	11.815990	0.266256	1
6526	4.684785	1.312180	2
34453	3.823486	0.147166	1
77794	14.579298	0.624383	1
76825	18.031592	1.123755	1
48090	8.758203	1.361372	3
42634	5.340145	0.419339	3
14485	3.994051	0.181927	2
15665	0.000000	0.359699	2
72463	7.157539	0.453203	1
42270	2.348567	0.360995	1
27443	10.531679	1.646062	3
68392	4.583835	0.665622	1
28372	12.310926	0.587356	3
10501	6.692967	0.957034	2
4581	0.195810	1.589408	2
66616	9.124201	0.350599	1
32882	8.060340	0.227600	3
41630	4.183166	0.569079	3
51887	8.192782	1.140191	3
33841	6.587480	0.290533	3
2669	2.890188	1.558135	2
46069	9.143930	0.999652	3
79287	14.616823	0.775642	1
69837	12.072901	1.593632	1
77388	9.119100	0.696571	1
9663	2.934455	1.369688	2
53029	4.302552	1.618542	1
48804	13.383189	0.186731	3
8860	3.973815	0.204921	2
34831	8.854095	0.967977	3
53495	9.411765	0.240262	3
32358	12.049470	1.561452	3
28987	2.446304	0.504780	1
58489	8.177970	1.330905	3
18949	2.317450	1.606450	2
5498	0.000000	0.908026	2
28492	10.201194	0.041417	3
67998	7.992937	1.342684	1
17613	3.208305	1.520825	2
37730	8.996234	0.688812	3
3601	3.159912	0.064081	2
9278	3.726418	0.544555	2
24750	2.358975	1.490292	1
65189	6.036534	1.584495	1
21969	8.272199	1.059051	3
57527	2.255807	0.624992	1
38113	5.143934	0.370455	3
27839	4.519343	0.107599	1
46738	9.502628	1.401820	3
17653	10.192338	0.163834	2
15729	6.454953	1.303284	2
14282	2.227862	0.056540	2
18505	7.255314	0.109882	3
62759	7.160828	1.101131	1
7036	4.563023	0.753390	2
11017	4.878064	1.149275	2
23867	1.700481	0.670711	1
48524	9.366132	0.276971	3
63971	10.342288	1.568264	1
29866	11.232507	1.039809	3
66430	9.867151	0.296772	1
49048	3.782089	0.602129	1
40488	1.056467	0.588011	1
42159	1.731109	1.419905	1
10242	0.000000	0.960396	2
15412	3.421572	1.017198	2
5820	1.872811	0.625597	2
11077	1.041918	0.746868	2
7259	0.618326	1.122324	2
26186	9.869940	0.770334	3
34962	9.915576	0.842443	3
41822	12.492785	1.522867	3
26214	12.364302	0.825265	3
77915	13.932919	0.114257	1
22773	1.575603	1.390350	1
30338	12.024824	0.737726	3
35517	0.000000	0.332156	1
9430	2.241121	0.745577	2
40740	5.635260	0.108382	1
73282	12.765097	0.033026	1
9325	0.000000	1.140319	2
50677	9.844606	0.497900	3
27319	2.629773	1.004603	1
17490	0.000000	0.090226	2
44059	8.497163	1.573066	3
56610	5.008278	1.221227	1
47730	8.556575	0.885884	3
21523	1.501319	0.557652	2
27958	9.039105	0.846823	3
12987	0.000000	0.938811	2
33200	6.303172	1.121447	1
66795	9.027986	0.803454	1
11980	1.569198	0.727508	2
62659	17.664400	1.688452	1
4029	1.112265	0.026856	2
39125	9.712430	1.682350	3
5223	4.216332	0.044330	2
36016	8.501350	0.912168	3
44219	3.190729	0.612264	1
37139	3.246801	0.493067	1
44097	11.347792	0.274600	3
41555	9.586434	0.752150	3
22325	3.251850	1.660934	1
26001	7.379164	0.602469	3
32599	10.806937	0.146415	3
25587	1.263875	1.537970	1
37640	12.136747	1.405292	3
9834	0.000000	0.567509	2
70034	8.350472	0.758160	1
6917	2.856537	1.075964	2
45696	0.787521	1.106176	1
7324	3.669565	1.635650	2
77540	15.431569	1.502548	1
41799	9.128095	0.731064	3
11300	4.559966	0.592950	2
9834	6.023294	1.017052	2
34411	8.729129	1.362959	3
22514	10.993536	1.092071	3
64521	8.509054	0.086295	1
31806	13.319210	1.504428	3
11250	0.640333	0.114808	2
19556	1.189070	0.059830	2
47156	14.117359	1.543134	3
47484	3.734105	0.747984	1
4545	5.204589	0.341077	2
63747	5.910117	0.241048	1
42844	2.197179	1.242351	1
73005	12.301214	0.046141	1
10435	0.000000	1.659599	2
14206	2.724742	0.027046	2
64094	2.230688	0.051898	1
30461	12.622251	0.695100	3
75771	9.871935	0.218773	1
9907	0.314996	1.247888	2
32972	4.680691	0.201037	1
56299	7.596648	0.683851	3
9375	1.173603	0.370511	2
59990	5.515754	0.909178	1
11312	4.866290	0.383153	2
30121	8.203194	1.311832	3
72715	11.795273	1.009244	1
7279	2.788665	0.664749	2
34540	8.269676	0.290874	3
28481	11.425941	0.991794	3
19608	5.797528	0.225289	2
14421	1.644040	0.206538	2
54781	3.263539	0.264417	1
69555	13.194066	0.286498	1
48285	12.517290	0.746186	3
58685	4.022031	0.684354	1
30994	9.330179	0.790566	3
9786	2.430220	1.130749	2
12452	1.064116	0.744292	2
31501	9.671825	0.148756	3
63453	10.677544	1.566619	1
29905	10.453948	1.401374	3
15344	1.139703	1.224215	2
36014	3.262094	0.321208	1
50173	2.049308	1.566165	1
6147	4.484819	1.041805	2
38913	7.360820	0.809591	3
17045	0.000000	0.167244	2
59933	3.677512	0.584172	1
53885	3.753591	0.892776	1
14984	0.000000	0.355654	2
86771	18.491683	0.019904	1
12348	3.327536	1.329953	2
74701	9.737095	1.380394	1
40593	10.323889	0.668957	3
11872	3.348765	1.245331	2
35758	10.515282	0.432194	3
40224	12.428338	0.668017	3
48686	9.331524	0.121126	3
33308	11.482378	0.320952	3
11809	6.148451	0.659406	2
16783	3.573910	1.075516	2
8102	2.223829	0.242250	2
38781	10.922374	1.649916	3
69485	10.098047	0.975926	1
48841	13.196985	1.547179	3
23626	9.601040	0.757624	3
26834	9.175952	1.483195	3
12789	2.296588	1.200550	2
71346	7.558678	0.395571	1
82881	11.579279	0.438917	1
4193	0.002407	1.041592	2
32184	1.581004	1.384002	1
40572	6.111304	1.455351	3
39878	4.707600	0.736523	1
46688	7.949950	0.406789	3
40642	8.879122	0.561240	3
51336	7.422746	0.850502	3
26185	2.757825	0.176234	1
74914	16.263901	1.617600	1
49061	9.431785	0.346565	3
38488	10.138423	1.554462	3
71900	9.633867	0.350569	1
69790	9.756437	1.681027	1
13370	6.025791	0.694534	2
29235	14.413584	0.049776	3
8809	2.212100	0.292635	2
0	1.068378	0.676197	2
29182	12.405412	0.399459	3
8976	0.000000	1.303268	2
9561	1.580954	0.360853	2
11751	0.000000	1.429153	2
40098	12.773456	1.591862	3
41064	2.072255	1.189867	1
31293	9.005439	1.189388	3
67561	11.575439	0.242954	1
21326	5.773527	1.614847	3
31313	9.908708	0.112640	3
67070	5.031059	1.288155	1
23476	10.299594	0.938456	3
38606	11.306682	0.969893	3
42942	4.143671	0.045253	1
16745	3.653412	1.254618	2
6521	2.657989	1.655392	2
29249	1.677341	0.415236	1
15468	13.128530	1.564853	3
76565	11.259782	0.928258	1
1758	3.137412	0.584439	2
38947	10.038050	0.707568	3
59669	3.165457	1.390182	1
10454	0.177109	0.779841	2
73861	11.860430	0.493663	1
72211	10.753381	0.689323	1
73577	13.921990	1.540064	1
7458	7.004575	0.006400	2
52334	2.091183	1.220361	1
62777	2.889448	0.774967	1
18377	3.932467	1.181311	2
70138	10.097145	1.639014	1
35008	4.142872	1.412697	1
55455	5.213594	0.465539	1
62125	7.630304	0.241297	1
27806	9.953844	0.382829	3
19489	10.794356	0.937041	3
43858	11.780383	0.793616	3
50725	11.392743	0.675045	3
12047	3.001756	0.493764	2
67557	8.549327	0.803970	1
46468	10.588279	0.969668	3
16580	6.876974	1.104926	3
10539	4.066339	1.125497	2
33711	6.426759	0.425825	3
43227	3.063132	1.498884	1
9363	2.059694	1.591662	2
75984	14.942943	0.313134	1
44085	10.033751	0.187101	3
13623	4.419152	0.410685	2
10951	4.273338	0.611867	2
61973	10.083142	0.058454	1
2955	5.448757	1.696090	2
28879	8.921049	1.669203	3
5672	1.067143	1.358829	2
46013	0.905519	0.075206	1
12069	5.205719	0.912416	2
61426	4.663672	1.195188	1
11557	1.967468	0.034411	2
47440	2.522289	1.219388	1
32108	2.572024	0.559118	1
6024	4.746216	0.131914	2
42022	6.648956	1.478545	3
0	3.556199	1.105523	2
51902	5.037459	1.090191	3
7359	5.206681	1.528078	2
83889	15.579763	0.325085	1
39245	9.609537	0.314568	3
49790	6.799331	1.431573	3
30631	10.340676	1.550638	3
40237	9.574178	0.085238	3
38411	11.223890	0.033262	3
39527	10.469002	0.908487	3
11475	6.744969	0.459313	2
29268	2.638867	0.289597	1
14940	2.087494	0.427033	2
39008	7.608950	0.581384	3
9553	5.227795	1.246940	2
13662	4.788136	0.026498	2
40234	3.024815	0.300989	1
51542	2.924392	1.322186	1
50796	8.948584	0.924197	3
16625	4.904681	0.048799	2
26967	0.000000	0.590003	1
17612	0.000000	1.452816	2
69906	8.824976	0.356636	1
62361	5.176282	0.002271	1
5755	2.872121	0.515110	2
60742	8.748298	0.433629	3
6122	2.201158	0.002462	2
57570	2.978123	1.463447	1
8044	0.189241	0.672697	2
44856	12.513942	1.660630	3
80455	10.370864	1.230074	1
72641	14.626612	1.656342	1
13280	3.132577	0.623912	2
15344	3.444272	1.062771	2
281	8.182793	0.342968	2
10931	3.874527	0.972313	2
11251	4.093208	1.547648	2
15999	12.851921	1.510371	3
39206	5.952179	0.256745	3
8644	8.530430	1.281439	2
69038	10.147606	0.181877	1
36528	3.894478	0.192846	1
32526	9.382208	1.080907	3
19470	9.938073	1.620869	3
50689	3.355547	1.275749	1
5999	4.018522	0.628726	2
9020	8.299227	0.604091	2
563	0.239912	1.021528	2
65438	3.491910	1.308752	1
46173	7.358998	0.656067	3
19387	9.711938	1.082014	3
29529	11.763909	0.596386	3
36295	8.938878	1.053943	3
9113	0.350744	0.392126	2
2600	4.166522	0.215257	2
42688	13.394775	1.459351	3
25813	2.569511	1.664005	1
6075	5.041428	0.687060	2
16564	0.000000	0.489771	2
38495	10.778665	1.387932	3
3495	7.093128	0.290306	2
43895	2.165828	1.088654	1
9241	5.104347	0.346918	2
38453	3.955114	1.280720	1
63813	12.563726	0.422075	1
33037	8.493517	0.809312	3
7454	3.762276	0.987635	2
67139	5.669117	0.703351	1
30901	10.657275	1.329776	3
7106	1.286962	0.604713	2
37840	10.676577	1.172677	3
18987	1.809209	1.669770	2
11583	7.750861	1.545902	2
25887	5.959130	0.489098	3
56342	2.503622	1.143729	1
17794	7.649726	1.325582	3
74914	14.075503	1.076832	1
24820	3.737158	1.658893	1
27982	7.736579	1.175389	3
46304	7.468042	1.381806	3
8693	2.250927	0.470338	2
10857	5.893397	0.621829	2
7366	10.831690	0.035408	2
8391	0.000000	1.381166	2
72820	12.258111	0.519199	1
31639	4.555297	0.704109	1
81452	13.407372	0.396280	1
55116	2.033245	0.840312	1
56702	5.123327	1.306551	1
50801	4.047173	1.632766	1
45969	3.230485	1.270313	1
10101	1.334998	0.473182	2
31871	8.437653	0.275569	3
12084	1.658980	0.089923	2
7422	4.253588	0.984981	2
66684	12.833874	0.803703	1
5859	8.437590	0.937908	2
11644	3.995798	0.597988	2
23189	10.846745	1.342970	3
70190	9.902528	1.557155	1
10187	2.319759	0.498734	2
68614	10.817134	1.379505	1
44365	2.221016	0.466887	1
5243	3.122603	0.612830	2
7212	6.291367	0.374206	2
12482	3.444402	0.551519	2
29234	6.945458	1.073040	3
7554	2.384305	0.621157	2
23983	9.951031	1.273899	3
67083	3.131189	0.570263	1
22713	0.467247	1.339553	2
26376	10.297604	1.083894	3
71331	9.761640	0.683777	1
36949	13.487537	1.342314	3
40513	14.359583	1.518193	3
40091	8.820012	0.860498	3
12769	3.069094	0.478058	2
39750	9.250404	1.455873	3
38075	12.290413	0.025989	3
75405	13.635449	0.418572	1
29401	6.108289	0.419856	1
65343	10.745552	1.676365	1
63732	5.164902	1.493023	1
7230	3.419755	0.379074	2
15141	4.590946	0.471398	2
23306	6.604256	1.348574	1
8168	6.969132	0.872250	2
76337	14.538875	0.976878	1
5986	3.101263	0.999482	2
51523	10.318437	0.210854	3
13721	3.777638	0.680476	2
38744	12.148064	1.034974	3
70243	6.032216	1.654864	1
29494	6.319132	0.096119	3
54324	4.317916	1.697972	1
62025	13.786050	0.244799	3
73614	18.341149	0.439249	1
13115	0.767111	0.383060	2
13932	1.449760	0.394564	2
33213	14.002951	0.339322	3
54833	0.178095	0.124922	1
31297	8.988939	0.966071	3
32057	8.547992	0.135153	3
16009	0.988593	0.176315	2
30130	11.744841	0.605357	3
14764	6.032089	0.805767	2
46267	10.587975	1.143555	3
12589	6.071836	1.022258	2
30962	6.996995	0.239493	3
6982	2.181549	1.102725	2
64690	9.827209	0.276365	1
79473	7.985166	0.498467	1
17473	0.000000	0.543463	2
6173	5.590355	0.108437	2
71976	8.274297	1.115542	1
36320	2.671575	1.044998	1
27726	0.708801	0.293213	1
9489	5.156042	0.505790	2
41517	10.744981	0.442918	3
37843	2.810275	0.755030	1
28253	2.070373	0.106703	1
12677	8.516005	0.111658	3
67483	14.296635	0.841673	1
49459	4.305262	0.840455	1
49942	10.553898	0.465565	3
69574	7.468027	0.450830	1
44543	7.690059	0.428979	3
30278	7.774959	0.567734	3
15595	6.015107	1.284540	2
9682	8.264310	1.148356	2
16437	2.624871	0.097509	2
7874	8.058777	0.985744	2
4013	0.904930	0.504285	2
14903	10.545855	0.121503	2
16048	8.029818	1.085807	3
8399	0.000000	1.395344	2
62397	9.476342	0.732512	1
2838	7.994026	1.552522	2
41239	5.663819	1.092575	1
71599	10.172063	0.060775	1
68222	12.637713	1.175556	1
10074	1.109383	0.687606	2
34862	7.392432	1.332143	3
59720	3.290843	0.874883	1
34653	9.563742	0.928586	3
29184	4.272360	0.321569	1
74840	11.156011	0.408992	1
15007	8.993091	0.073146	3
45349	10.606797	0.736794	3
15410	1.375929	1.399316	2
35052	15.042367	0.689749	3
35467	3.461083	0.301198	1
63773	10.930502	1.254479	1
29378	3.514709	0.780825	1
69565	10.000539	0.944851	1
64516	7.564796	0.748763	1
40686	6.966392	0.384526	3
45891	9.057830	1.068266	3
25466	2.772300	0.890722	1
47279	11.238894	1.296481	3
566	4.032559	0.127859	2
3810	1.430837	1.421172	2
41406	8.326195	1.595363	3
39479	7.152679	1.329433	3
41528	12.790321	1.049574	3
25834	13.474075	0.920642	3
3734	6.870985	1.584562	2
10887	5.350846	0.063575	2
24282	1.526332	0.332884	1
25661	8.366267	1.297649	3
32321	5.641008	1.537002	1
52712	9.068004	0.893330	3
7459	0.662799	1.318990	2
44222	9.011426	0.162544	3
34513	11.127627	0.828397	3
13309	0.000000	0.755038	2
22148	2.057502	0.131105	1
66554	11.771194	1.350750	1
62576	5.944265	0.452315	1
319	4.264320	1.407788	2
58078	1.798256	1.243209	1
58995	3.798929	1.500020	1
26248	9.111383	0.808236	3
42614	6.539869	1.589090	3
38933	3.718591	0.893222	1
18010	9.687493	0.404357	3
7951	9.434981	1.242924	2
25172	9.467513	1.672035	3
13158	4.738437	0.063640	2
43383	12.290197	0.068500	3
21702	8.753821	0.477641	3
52695	2.340313	0.993755	1
28842	10.589995	0.987012	3
36513	11.667284	0.714723	3
17672	2.327915	0.304881	2
5181	2.224195	0.888052	2
31191	11.377708	1.152126	3
43732	9.117625	0.982776	3
25633	1.970115	0.853347	1
8264	2.753684	0.065419	2
33285	2.665606	1.664124	1
82111	17.181059	1.378304	1
10786	0.649802	0.269664	2
72685	14.020267	1.124379	1
67908	16.541454	1.120000	1
9156	7.938727	0.255265	2
9674	7.388065	1.212992	2
28090	11.511595	1.132671	3
40831	5.582470	0.539098	3
5896	2.189417	1.327276	2
33087	3.665139	0.169339	1
87058	15.760252	1.559067	1
59300	1.700878	1.172519	1
2978	4.392067	1.648525	2
33295	0.342675	1.228937	1
26665	3.815068	0.993828	1
5030	1.654140	0.037291	2
11969	0.000000	0.529436	2
57480	3.050316	1.699768	1
51503	3.726484	0.455509	1
50709	3.435750	1.556866	1
41252	10.101051	0.064347	3
80993	12.094734	1.464672	1
38855	2.301166	1.276986	1
32663	1.735625	0.799583	1
12317	0.630736	0.359184	2
44201	2.289214	0.298496	1
54548	3.320763	0.779815	1
16027	7.069284	0.622040	3
35862	10.286153	0.542313	3
12199	6.536378	1.043194	2
31480	7.526724	0.545486	3
46316	10.077901	1.077796	3
59677	8.320532	0.577390	1
43116	10.946039	1.689562	3
10979	0.000000	1.150631	2
8282	5.935617	0.014993	2
38476	8.757105	0.574183	3
40420	4.166227	1.589922	1
43312	6.713972	1.306452	3
73594	12.224470	0.578917	1
53315	3.514516	1.285470	1
8680	2.618450	1.357849	2
76149	8.992928	0.845814	1
54347	2.308579	1.566931	1
61942	8.365149	1.040909	1
7552	4.952633	1.423082	2
6361	5.480005	1.390858	2
61479	8.642940	0.603505	1
14349	4.574135	1.141324	2
868	1.768397	1.652274	2
80719	11.159415	0.488500	1
7297	0.071645	0.801731	2
10213	1.740251	1.122801	2
15423	5.198218	1.104165	2
17599	11.076363	1.603309	3
29419	1.695849	1.376777	1
33671	12.158349	0.311647	3
12201	4.517194	0.825667	2
56982	4.508991	0.676414	1
43104	10.884459	0.210823	3
7954	0.655634	0.789314	2
66391	5.177175	0.042662	1
9881	0.972008	0.573656	2
16662	10.676872	1.628968	3
36484	0.041002	0.283512	1
23323	9.937897	1.309181	3
11734	2.801867	0.121211	2
33913	4.674494	1.471641	3
10954	1.304117	1.454257	2
20182	6.012988	0.012031	2
39498	10.584143	0.091333	3
23750	10.908235	1.065023	3
37105	9.176220	0.677144	3
14066	0.325794	0.132578	2
35124	10.319018	0.737955	3
46901	8.264808	0.428579	3
23566	9.750458	0.965144	3
32167	10.901976	0.230693	3
14659	1.864170	1.580774	2
33099	7.870394	1.336748	3
70785	4.581930	1.647569	1
21259	8.410759	1.217081	3
12622	0.000000	1.259789	2
76807	12.685033	1.517071	1
10287	5.554594	0.151485	2
32399	9.081726	0.467386	3
5478	3.475716	0.153236	2
37173	10.570452	1.118655	3
6685	9.065805	0.532635	2
12946	2.192679	0.903714	2
47170	8.723446	0.067822	3
28532	8.969025	0.173145	3
16669	2.193359	0.181725	2
24359	13.830059	1.026941	3
10350	4.163854	0.914071	2
17718	10.477782	0.045374	3
18589	9.170022	1.683080	3
37632	10.564257	1.466194	3
29569	5.674184	0.216585	3
9180	7.680252	0.741177	2
14753	0.321700	1.016806	2
17189	3.320587	1.009151	2
30881	9.972904	1.396220	3
43644	5.224040	0.880761	1
5322	4.558108	1.093211	2
12313	7.162401	1.158715	2
19008	9.239884	0.186757	3
6231	0.279648	1.615288	2
27142	8.159088	0.823362	3
47385	3.158978	1.057612	1
8018	3.903107	0.594851	2
15546	0.277696	1.467853	2
68451	11.587437	1.154881	1
50574	3.388622	0.974820	1
15531	10.635333	0.023619	3
38197	4.030609	0.897857	3
51244	0.979834	1.572585	1
22715	1.501514	0.357585	1
12044	1.172093	1.055982	2
13988	5.125279	1.520715	2
71951	7.681345	1.034091	1
12873	8.211471	0.840574	3
10487	5.618054	1.454404	2
24291	8.600786	0.283386	3
40526	2.665264	1.349439	1
47992	9.582474	0.632108	3
10771	2.679549	0.581615	2
63318	9.936702	0.530027	1
4738	0.997255	1.612831	2
30049	1.619473	1.153780	1
10049	1.975991	0.546566	2
38896	12.011305	1.380405	3
35584	15.835848	1.084562	3
32728	8.694533	1.625153	3
68880	9.597888	1.066544	1
6967	1.996614	0.532401	2
23283	9.835288	0.547822	3
9051	3.210954	1.544762	2
39166	9.796895	0.227202	3
47205	3.254361	0.626568	1
35172	10.521502	0.174655	3
6275	5.595016	0.011394	2
38388	10.064176	0.559511	3
54285	0.000000	0.589974	1
79580	13.077883	1.320246	1
25216	9.873419	1.539821	3
11149	1.216331	0.280247	2
36183	10.618588	1.297577	3
37476	9.386349	0.688540	3
34669	3.707137	0.926000	1
72767	15.716775	0.327160	1
46216	9.739124	1.350602	3
47076	2.072855	1.200366	1
7245	0.000000	0.947491	2
42002	6.715640	1.693201	3
58606	9.001356	1.065242	1
